d,agent_energy0,pred_energy0,arm,speed,delta_deg,seed,outcome,event_time,censored_at_30s,steps_run,post_death_steps_run,min_separation,min_separation_time,time_chase,time_circle,time_edge_avoid,time_wander,time_sleep,time_ambiguous,time_unidentified,predicate_mismatches,decision_steps,eligible_circle_ticks,eligible_edge_avoid_ticks,nonzero_pivot_ticks,any_edge_ever_in_controller_obs,any_edge_ever_in_pred_obs,first_pred_perception_loss,first_sleep,first_wake_after_sleep,first_below_sprint_threshold,first_sprint_clamp,final_t,final_agent_energy,final_separation,final_pred_energy,pred_asleep_at_end,agent_energy_used,agent_move_cost,agent_turn_cost,pred_displacement_along_escape_from_own_start,pred_dist_from_ref_final,pred_energy_at_kill_pre,pred_energy_at_kill_post,pred_xy_at_kill,killed_agent_energy_pre_removal,post_death_snapshots,post_death_final_pred_xy,post_death_min_dist_to_ref,post_death_wake_events,post_death_sleep_events,runtime_sec,trajectory_digest_norng,trajectory_digest,validity
80,150,101,S20_D-15,20.0,-15.0,1,energy_death,17.5,False,175,100,24.704163827749053,9.6,4.2,5.4,0,4.5,3.4,0,0,0,141,54,0,96,False,False,13.1,9.6,13.1,1.0,1.0,17.5,,,76.7673782391082,False,,132.5,0.32538602385658777,1597.9293286210968,1518.1888065121102,,,,,"{""+1s"": {""pred_xy"": [-1626.9815474878715, 19.410606186766927], ""pred_energy"": 71.19703993688702, ""pred_resting"": false, ""dist_to_ref"": 1627.0973319069044}, ""+5s"": {""pred_xy"": [-2046.9051112134312, -105.48401297561486], ""pred_energy"": 48.876316355040586, ""pred_resting"": false, ""dist_to_ref"": 2049.6212848487667}, ""+10s"": {""pred_xy"": [-2497.832442014107, -409.3760642517327], ""pred_energy"": 20.940910744544937, ""pred_resting"": false, ""dist_to_ref"": 2531.156982559635}}","[-2497.832442014107, -409.3760642517327]",1529.188310861544,0,0,0.19538109994027764,68f12889f59db8f2,6fd1aa49e18adb8b,valid
80,150,101,S20_D-15,20.0,-15.0,2,energy_death,17.5,False,175,100,24.704163827749053,9.6,4.2,5.4,0,4.5,3.4,0,0,0,141,54,0,96,False,False,13.1,9.6,13.1,1.0,1.0,17.5,,,76.7690686519391,False,,132.5,0.32538602385658777,1591.2865396903862,1513.1003968906564,,,,,"{""+1s"": {""pred_xy"": [-1617.1557941998317, 103.30950452325487], ""pred_energy"": 71.19043966672723, ""pred_resting"": false, ""dist_to_ref"": 1620.4523184712746}, ""+5s"": {""pred_xy"": [-2043.2544152823648, 199.04647999401277], ""pred_energy"": 48.85603684685014, ""pred_resting"": false, ""dist_to_ref"": 2052.9267173401213}, ""+10s"": {""pred_xy"": [-2547.9504481256445, 406.07050284005345], ""pred_energy"": 20.955040335143106, ""pred_resting"": false, ""dist_to_ref"": 2580.1055674875875}}","[-2547.9504481256445, 406.07050284005345]",1523.6844787567659,0,0,0.2155365999788046,62e42adc25f9562d,7c275ece0cf5f981,valid
80,150,200,S10_D0,10.0,0.0,0,captured,1.4,False,14,100,10.0,1.4,1.3,0.1,0,0,0,0,0,0,14,1,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.4,,,200.0,False,,7.0,0.0,210.0,130.0,164.29999999999984,200.0,"[-130.0, 0.0]",141.60000000000008,"{""+1s"": {""pred_xy"": [-238.34245486399413, -15.75898799150491], ""pred_energy"": 194.44185839681748, ""pred_resting"": false, ""dist_to_ref"": 238.86287173420544}, ""+5s"": {""pred_xy"": [-609.005858549699, -241.71203047623385], ""pred_energy"": 172.1043359196038, ""pred_resting"": false, ""dist_to_ref"": 655.2196894361462}, ""+10s"": {""pred_xy"": [-1135.0337182055891, -327.92099573991163], ""pred_energy"": 144.17257128656223, ""pred_resting"": false, ""dist_to_ref"": 1181.4540705887216}}","[-1135.0337182055891, -327.92099573991163]",141.0,0,0,0.03359200002159923,a61e1f1e569902c5,8dd6c7f8f56ebe62,valid
80,150,200,S10_D0,10.0,0.0,1,captured,1.4,False,14,100,10.0,1.4,1.3,0.1,0,0,0,0,0,0,14,1,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.4,,,200.0,False,,7.0,0.0,210.0,130.0,164.29999999999984,200.0,"[-130.0, 0.0]",141.60000000000008,"{""+1s"": {""pred_xy"": [-239.80053057708392, 4.673063878432913], ""pred_energy"": 194.4290345377026, ""pred_resting"": false, ""dist_to_ref"": 239.84605894419627}, ""+5s"": {""pred_xy"": [-670.9667289655163, 68.5699706039295], ""pred_energy"": 172.15567994586064, ""pred_resting"": false, ""dist_to_ref"": 674.4614090126346}, ""+10s"": {""pred_xy"": [-1211.4268156640828, 79.88469261814589], ""pred_energy"": 144.2423716051006, ""pred_resting"": false, ""dist_to_ref"": 1214.0578626345268}}","[-1211.4268156640828, 79.88469261814589]",141.0,0,0,0.027119799982756376,a61e1f1e569902c5,61dbd610216bd4e7,valid
80,150,200,S10_D0,10.0,0.0,2,captured,1.4,False,14,100,10.0,1.4,1.3,0.1,0,0,0,0,0,0,14,1,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.4,,,200.0,False,,7.0,0.0,210.0,130.0,164.29999999999984,200.0,"[-130.0, 0.0]",141.60000000000008,"{""+1s"": {""pred_xy"": [-238.80183666132507, -13.372956404003162], ""pred_energy"": 194.41700950801516, ""pred_resting"": false, ""dist_to_ref"": 239.1759878328206}, ""+5s"": {""pred_xy"": [-675.1232058722262, -29.43043518452305], ""pred_energy"": 172.0951639496943, ""pred_resting"": false, ""dist_to_ref"": 675.7643772960681}, ""+10s"": {""pred_xy"": [-1209.5390129070374, 39.70753730542765], ""pred_energy"": 144.19815196033116, ""pred_resting"": false, ""dist_to_ref"": 1210.1906098887862}}","[-1209.5390129070374, 39.70753730542765]",141.0,0,0,0.027105099987238646,a61e1f1e569902c5,f8f2bcf8ef128bfa,valid
80,150,200,S10_D+15,10.0,15.0,0,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840377621,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, 0.09162390288292954]",140.8888309215963,"{""+1s"": {""pred_xy"": [-244.86916465868399, 13.238733089414382], ""pred_energy"": 194.4293177807291, ""pred_resting"": false, ""dist_to_ref"": 245.22677638148417}, ""+5s"": {""pred_xy"": [-682.0055417567955, 21.9720967907906], ""pred_energy"": 172.1216235578595, ""pred_resting"": false, ""dist_to_ref"": 682.3593862653053}, ""+10s"": {""pred_xy"": [-1201.8976555355966, -93.89625436174356], ""pred_energy"": 144.28946544273063, ""pred_resting"": false, ""dist_to_ref"": 1205.5598205668307}}","[-1201.8976555355966, -93.89625436174356]",146.76540696665802,0,0,0.04148030001670122,249eea3c3261ea18,8274fd58dfcbb739,valid
80,150,200,S10_D+15,10.0,15.0,1,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840377621,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, 0.09162390288292954]",140.8888309215963,"{""+1s"": {""pred_xy"": [-245.1849005577651, 9.994500517386768], ""pred_energy"": 194.41547800979998, ""pred_resting"": false, ""dist_to_ref"": 245.3885194994118}, ""+5s"": {""pred_xy"": [-676.6059664462446, 69.2906031216944], ""pred_energy"": 172.09618009199735, ""pred_resting"": false, ""dist_to_ref"": 680.1447063027285}, ""+10s"": {""pred_xy"": [-1158.4500466466325, 297.8731116321942], ""pred_energy"": 144.14963320494022, ""pred_resting"": false, ""dist_to_ref"": 1196.1333124735847}}","[-1158.4500466466325, 297.8731116321942]",146.76540696665802,0,0,0.04016350000165403,249eea3c3261ea18,bbc76e34d5340ded,valid
80,150,200,S10_D+15,10.0,15.0,2,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840377621,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, 0.09162390288292954]",140.8888309215963,"{""+1s"": {""pred_xy"": [-244.7235169212363, -7.286251803480809], ""pred_energy"": 194.41433889090223, ""pred_resting"": false, ""dist_to_ref"": 244.83196114813595}, ""+5s"": {""pred_xy"": [-657.398952744008, -155.84659671624922], ""pred_energy"": 172.09462420532066, ""pred_resting"": false, ""dist_to_ref"": 675.6193786274605}, ""+10s"": {""pred_xy"": [-1203.7512303479716, -160.6633317734022], ""pred_energy"": 144.24267121488927, ""pred_resting"": false, ""dist_to_ref"": 1214.4256793813222}}","[-1203.7512303479716, -160.6633317734022]",146.76540696665802,0,0,0.03457160003017634,249eea3c3261ea18,f502e1a7cb54b395,valid
80,150,200,S10_D-15,10.0,-15.0,0,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840377621,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, -0.09162390288292954]",140.8888309215963,"{""+1s"": {""pred_xy"": [-245.52004961183775, 5.422226100959051], ""pred_energy"": 194.4293177807291, ""pred_resting"": false, ""dist_to_ref"": 245.57991631501383}, ""+5s"": {""pred_xy"": [-682.2025871693222, -16.322778299160746], ""pred_energy"": 172.1216235578595, ""pred_resting"": false, ""dist_to_ref"": 682.3978334021293}, ""+10s"": {""pred_xy"": [-1192.7582185760912, -168.13263307490342], ""pred_energy"": 144.28946544273063, ""pred_resting"": false, ""dist_to_ref"": 1204.55001983542}}","[-1192.7582185760912, -168.13263307490342]",146.76540696665802,0,0,0.0440490999026224,950da7606662e242,495cff66aefc2d05,valid
80,150,200,S10_D-15,10.0,-15.0,1,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840377621,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, -0.09162390288292954]",140.8888309215963,"{""+1s"": {""pred_xy"": [-245.6089787742476, 2.163879013330188], ""pred_energy"": 194.41547800979998, ""pred_resting"": false, ""dist_to_ref"": 245.61851075786845}, ""+5s"": {""pred_xy"": [-680.1130148236316, 31.256945768278456], ""pred_energy"": 172.09618009199735, ""pred_resting"": false, ""dist_to_ref"": 680.8308964722814}, ""+10s"": {""pred_xy"": [-1176.7124284830943, 225.71183301512974], ""pred_energy"": 144.14963320494022, ""pred_resting"": false, ""dist_to_ref"": 1198.1644173107593}}","[-1176.7124284830943, 225.71183301512974]",146.76540696665802,0,0,0.04107610008213669,950da7606662e242,e9615067cf4e8e1b,valid
80,150,200,S10_D-15,10.0,-15.0,2,captured,1.5,False,15,100,14.228971814015088,1.5,1.3,0.2,0,0,0,0,0,0,15,2,0,15,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.5,,,200.0,False,,7.5,0.11116907840377621,215.77132318363874,135.77135409936685,161.6756933066759,200.0,"[-135.77132318363874, -0.09162390288292954]",140.8888309215963,"{""+1s"": {""pred_xy"": [-243.94469313235004, -15.04273102285515], ""pred_energy"": 194.41433889090223, ""pred_resting"": false, ""dist_to_ref"": 244.40805441732562}, ""+5s"": {""pred_xy"": [-645.2664150692199, -191.99489098067625], ""pred_energy"": 172.09462420532066, ""pred_resting"": false, ""dist_to_ref"": 673.2241711190742}, ""+10s"": {""pred_xy"": [-1189.9553435408743, -234.8665993680679], ""pred_energy"": 144.24267121488927, ""pred_resting"": false, ""dist_to_ref"": 1212.9122141029832}}","[-1189.9553435408743, -234.8665993680679]",146.76540696665802,0,0,0.03492100001312792,950da7606662e242,fea7e353cb5eb825,valid
80,150,200,S15_D0,15.0,0.0,0,captured,3.1,False,31,100,10.0,3.1,1.3,1.8,0,0,0,0,0,0,31,18,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,3.1,,,200.0,False,,58.0,0.0,465.0,385.0,120.94999999999969,200.0,"[-385.0, 0.0]",88.90000000000018,"{""+1s"": {""pred_xy"": [-494.7802822940239, -2.98502677592478], ""pred_energy"": 194.43602773729242, ""pred_resting"": false, ""dist_to_ref"": 494.78928659764546}, ""+5s"": {""pred_xy"": [-931.5741999514958, -15.358603328794743], ""pred_energy"": 172.10733454705985, ""pred_resting"": false, ""dist_to_ref"": 931.7007978484727}, ""+10s"": {""pred_xy"": [-1465.9022454778378, 106.26541055295365], ""pred_energy"": 144.18951959980032, ""pred_resting"": false, ""dist_to_ref"": 1469.7488665676715}}","[-1465.9022454778378, 106.26541055295365]",396.0,0,0,0.07202839991077781,4eabba104a54bf28,b9b9bb480f234414,valid
80,150,200,S15_D0,15.0,0.0,1,captured,3.1,False,31,100,10.0,3.1,1.3,1.8,0,0,0,0,0,0,31,18,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,3.1,,,200.0,False,,58.0,0.0,465.0,385.0,120.94999999999969,200.0,"[-385.0, 0.0]",88.90000000000018,"{""+1s"": {""pred_xy"": [-493.69077199925687, -11.768587103286336], ""pred_energy"": 194.41266615450715, ""pred_resting"": false, ""dist_to_ref"": 493.8310217064435}, ""+5s"": {""pred_xy"": [-931.8689232923807, -14.841948894715642], ""pred_energy"": 172.1041519512804, ""pred_resting"": false, ""dist_to_ref"": 931.9871102354873}, ""+10s"": {""pred_xy"": [-1479.0392996225428, -55.17273480502263], ""pred_energy"": 144.15268752484278, ""pred_resting"": false, ""dist_to_ref"": 1480.0679986047287}}","[-1479.0392996225428, -55.17273480502263]",396.0,0,0,0.06278429995290935,4eabba104a54bf28,0fbfda6bbe127084,valid
80,150,200,S15_D0,15.0,0.0,2,captured,3.1,False,31,100,10.0,3.1,1.3,1.8,0,0,0,0,0,0,31,18,0,0,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,3.1,,,200.0,False,,58.0,0.0,465.0,385.0,120.94999999999969,200.0,"[-385.0, 0.0]",88.90000000000018,"{""+1s"": {""pred_xy"": [-494.2986753079904, -9.955701985264568], ""pred_energy"": 194.41449394355172, ""pred_resting"": false, ""dist_to_ref"": 494.39892436498434}, ""+5s"": {""pred_xy"": [-908.3023792501426, 71.99126466121925], ""pred_energy"": 172.05122893581841, ""pred_resting"": false, ""dist_to_ref"": 911.150895482736}, ""+10s"": {""pred_xy"": [-1388.397151724349, 330.05081677052294], ""pred_energy"": 144.13955580674616, ""pred_resting"": false, ""dist_to_ref"": 1427.0880115000525}}","[-1388.397151724349, 330.05081677052294]",396.0,0,0,0.055076500051654875,4eabba104a54bf28,710031414556bdf0,valid
80,150,200,S15_D+15,15.0,15.0,0,captured,4.1,False,41,100,12.810366069500256,4.1,1.1,3.0,0,0,0,0,0,0,41,30,0,41,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,4.1,,,177.62801233064351,False,,63.0,0.36726448934166456,562.2834551115093,482.2859380484038,95.09527681998493,177.62801233064351,"[-482.2834551115093, 1.5475674245744813]",82.53273551065857,"{""+1s"": {""pred_xy"": [-590.3543272155275, -16.072564338059237], ""pred_energy"": 172.04774259631074, ""pred_resting"": false, ""dist_to_ref"": 590.5730767538419}, ""+5s"": {""pred_xy"": [-1022.8863601764779, -51.56084263410139], ""pred_energy"": 149.70749784427682, ""pred_resting"": false, ""dist_to_ref"": 1024.1850547280123}, ""+10s"": {""pred_xy"": [-1489.9169732438695, 202.26966415675088], ""pred_energy"": 121.75823829591728, ""pred_resting"": false, ""dist_to_ref"": 1503.5842524442248}}","[-1489.9169732438695, 202.26966415675088]",493.2841353904803,0,0,0.058642499963752925,741844630ec73a1c,7e1c1e26f83dc87b,valid
80,150,200,S15_D+15,15.0,15.0,1,captured,4.1,False,41,100,12.810366069500256,4.1,1.1,3.0,0,0,0,0,0,0,41,30,0,41,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,4.1,,,177.62801233064351,False,,63.0,0.36726448934166456,562.2834551115093,482.2859380484038,95.09527681998493,177.62801233064351,"[-482.2834551115093, 1.5475674245744813]",82.53273551065857,"{""+1s"": {""pred_xy"": [-591.1981169830497, -10.074601419168175], ""pred_energy"": 172.08406336222586, ""pred_resting"": false, ""dist_to_ref"": 591.2839513449175}, ""+5s"": {""pred_xy"": [-1027.5358666356651, 10.419149097015179], ""pred_energy"": 149.7555566353, ""pred_resting"": false, ""dist_to_ref"": 1027.5886900363457}, ""+10s"": {""pred_xy"": [-1547.2077572114013, -146.13033765775526], ""pred_energy"": 121.83734108234728, ""pred_resting"": false, ""dist_to_ref"": 1554.0932789118883}}","[-1547.2077572114013, -146.13033765775526]",493.2841353904803,0,0,0.09557670005597174,741844630ec73a1c,e552c978952d126d,valid
80,150,200,S15_D+15,15.0,15.0,2,captured,4.1,False,41,100,12.810366069500256,4.1,1.1,3.0,0,0,0,0,0,0,41,30,0,41,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,4.1,,,177.62801233064351,False,,63.0,0.36726448934166456,562.2834551115093,482.2859380484038,95.09527681998493,177.62801233064351,"[-482.2834551115093, 1.5475674245744813]",82.53273551065857,"{""+1s"": {""pred_xy"": [-591.7257695903336, 9.994708803468711], ""pred_energy"": 172.02438524098977, ""pred_resting"": false, ""dist_to_ref"": 591.8101727761518}, ""+5s"": {""pred_xy"": [-1006.3438620941133, 142.91525623301095], ""pred_energy"": 149.7126975415612, ""pred_resting"": false, ""dist_to_ref"": 1016.4412128788575}, ""+10s"": {""pred_xy"": [-1535.1434899576589, 198.21391923244119], ""pred_energy"": 121.82172671638583, ""pred_resting"": false, ""dist_to_ref"": 1547.8870412717026}}","[-1535.1434899576589, 198.21391923244119]",493.2841353904803,0,0,0.06908950000070035,741844630ec73a1c,7f6ee8775617031b,valid
80,150,200,S15_D-15,15.0,-15.0,0,captured,4.1,False,41,100,12.810366069500256,4.1,1.1,3.0,0,0,0,0,0,0,41,30,0,41,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,4.1,,,177.62801233064351,False,,63.0,0.36726448934166456,562.2834551115093,482.2859380484038,95.09527681998493,177.62801233064351,"[-482.2834551115093, -1.5475674245744813]",82.53273551065857,"{""+1s"": {""pred_xy"": [-589.4961805300263, -23.800970512400454], ""pred_energy"": 172.04774259631074, ""pred_resting"": false, ""dist_to_ref"": 589.9764682229467}, ""+5s"": {""pred_xy"": [-1020.1008854091142, -77.865428058406], ""pred_energy"": 149.70749784427682, ""pred_resting"": false, ""dist_to_ref"": 1023.0683463479737}, ""+10s"": {""pred_xy"": [-1497.6197317632023, 155.6367584334157], ""pred_energy"": 121.75823829591728, ""pred_resting"": false, ""dist_to_ref"": 1505.6851136748837}}","[-1497.6197317632023, 155.6367584334157]",493.2841353904803,0,0,0.06396159995347261,4ed548b1827534d9,1586453b6a54d13c,valid
80,150,200,S15_D-15,15.0,-15.0,1,captured,4.1,False,41,100,12.810366069500256,4.1,1.1,3.0,0,0,0,0,0,0,41,30,0,41,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,4.1,,,177.62801233064351,False,,63.0,0.36726448934166456,562.2834551115093,482.2859380484038,95.09527681998493,177.62801233064351,"[-482.2834551115093, -1.5475674245744813]",82.53273551065857,"{""+1s"": {""pred_xy"": [-590.5972423199764, -17.844864126273933], ""pred_energy"": 172.08406336222586, ""pred_resting"": false, ""dist_to_ref"": 590.8667716259276}, ""+5s"": {""pred_xy"": [-1027.412682497913, -16.14286404300674], ""pred_energy"": 149.7555566353, ""pred_resting"": false, ""dist_to_ref"": 1027.539494237116}, ""+10s"": {""pred_xy"": [-1539.868082631192, -194.90549585399185], ""pred_energy"": 121.83734108234728, ""pred_resting"": false, ""dist_to_ref"": 1552.1539434670628}}","[-1539.868082631192, -194.90549585399185]",493.2841353904803,0,0,0.062128799967467785,4ed548b1827534d9,e88229139b401356,valid
80,150,200,S15_D-15,15.0,-15.0,2,captured,4.1,False,41,100,12.810366069500256,4.1,1.1,3.0,0,0,0,0,0,0,41,30,0,41,False,False,not observed before death/horizon,not observed before death/horizon,not observed before death/horizon,1.8,1.8,4.1,,,177.62801233064351,False,,63.0,0.36726448934166456,562.2834551115093,482.2859380484038,95.09527681998493,177.62801233064351,"[-482.2834551115093, -1.5475674245744813]",82.53273551065857,"{""+1s"": {""pred_xy"": [-591.9878581969333, 2.183161676815871], ""pred_energy"": 172.02438524098977, ""pred_resting"": false, ""dist_to_ref"": 591.9918837682654}, ""+5s"": {""pred_xy"": [-1011.9407459075719, 117.14231383070819], ""pred_energy"": 149.7126975415612, ""pred_resting"": false, ""dist_to_ref"": 1018.6983827009765}, ""+10s"": {""pred_xy"": [-1542.629879156104, 149.63896612092776], ""pred_energy"": 121.82172671638583, ""pred_resting"": false, ""dist_to_ref"": 1549.8705637074715}}","[-1542.629879156104, 149.63896612092776]",493.2841353904803,0,0,0.059096000040881336,4ed548b1827534d9,b14a5be22398a25a,valid
